destination,origin,num,year
Antigua and Barbuda,British Virgin Islands,50.0,2019
Antigua and Barbuda,Canada,218.0,2019
Antigua and Barbuda,China,68.0,2019
Antigua and Barbuda,Cuba,9.0,2019
Antigua and Barbuda,Curacao,8.0,2019
Antigua and Barbuda,Dominica,2172.0,2019
Antigua and Barbuda,Dominican Republic,698.0,2019
Antigua and Barbuda,Egypt,5.0,2019
Antigua and Barbuda,Ethiopia,43.0,2019
Antigua and Barbuda,France,20.0,2019
Antigua and Barbuda,French Guiana,3.0,2019
Antigua and Barbuda,Germany,42.0,2019
Antigua and Barbuda,Ghana,16.0,2019
Antigua and Barbuda,Grenada,111.0,2019
Antigua and Barbuda,Guadeloupe,39.0,2019
Antigua and Barbuda,Guyana,3007.0,2019
Antigua and Barbuda,Haiti,17.0,2019
Antigua and Barbuda,Honduras,4.0,2019
Antigua and Barbuda,India,41.0,2019
Antigua and Barbuda,Italy,37.0,2019
Antigua and Barbuda,Jamaica,1384.0,2019
Antigua and Barbuda,Japan,9.0,2019
Antigua and Barbuda,Lebanon,28.0,2019
Antigua and Barbuda,Martinique,3.0,2019
Antigua and Barbuda,Mexico,3.0,2019
Antigua and Barbuda,Montserrat,595.0,2019
Antigua and Barbuda,Netherlands,7.0,2019
Antigua and Barbuda,New Zealand,6.0,2019
Antigua and Barbuda,Nigeria,19.0,2019
Antigua and Barbuda,Puerto Rico,27.0,2019
Antigua and Barbuda,Saint Kitts and Nevis,231.0,2019
Antigua and Barbuda,Saint Lucia,304.0,2019
Antigua and Barbuda,Saint Vincent and the Grenadines,570.0,2019
Antigua and Barbuda,Sint Maarten (Dutch part),12.0,2019
Antigua and Barbuda,South Africa,22.0,2019
Antigua and Barbuda,Spain,6.0,2019
Antigua and Barbuda,Suriname,22.0,2019
Antigua and Barbuda,Syrian Arab Republic,122.0,2019
Antigua and Barbuda,Trinidad and Tobago,362.0,2019
Antigua and Barbuda,Turks and Caicos Islands,3.0,2019
Antigua and Barbuda,United Kingdom,506.0,2019
Antigua and Barbuda,United States of America,1364.0,2019
Antigua and Barbuda,United States Virgin Islands,358.0,2019
Antigua and Barbuda,Venezuela (Bolivarian Republic of),20.0,2019
Argentina,Afghanistan,2.0,2019
Argentina,Albania,40.0,2019
Argentina,Algeria,65.0,2019
Argentina,Andorra,1.0,2019
Argentina,Angola,3.0,2019
Argentina,Armenia,296.0,2019
Argentina,Australia,150.0,2019
Argentina,Austria,478.0,2019
Argentina,Bahrain,8.0,2019
Argentina,Barbados,1.0,2019
Argentina,Belarus,143.0,2019
Argentina,Belgium,271.0,2019
Argentina,Belize,1.0,2019
Argentina,Bolivia (Plurinational State of),210758.0,2019
Argentina,Brazil,20879.0,2019
Argentina,Brunei Darussalam,1.0,2019
Argentina,Bulgaria,140.0,2019
Argentina,Burkina Faso,2.0,2019
Argentina,Cabo Verde,10.0,2019
Argentina,Cambodia,14.0,2019
Argentina,Canada,278.0,2019
Argentina,Chile,99758.0,2019
Argentina,China,7833.0,2019
Argentina,"China, Hong Kong SAR",4.0,2019
Argentina,Colombia,4402.0,2019
Argentina,Congo,22.0,2019
Argentina,Costa Rica,69.0,2019
Argentina,Cote d'Ivoire,1.0,2019
Argentina,Croatia,510.0,2019
Argentina,Cuba,605.0,2019
Argentina,Cyprus,23.0,2019
Argentina,Czechia,732.0,2019
Argentina,Dem. People's Republic of Korea,14.0,2019
Argentina,Denmark,121.0,2019
Argentina,Dominican Republic,187.0,2019
Argentina,Ecuador,486.0,2019
Argentina,Egypt,138.0,2019
Argentina,El Salvador,38.0,2019
Argentina,Estonia,18.0,2019
Argentina,Ethiopia,15.0,2019
Argentina,Finland,23.0,2019
Argentina,France,4184.0,2019
Argentina,Germany,4360.0,2019
Argentina,Gibraltar,5.0,2019
Argentina,Greece,515.0,2019
Argentina,Greenland,3.0,2019
Argentina,Grenada,1.0,2019
Argentina,Guatemala,49.0,2019
Argentina,Haiti,30.0,2019
Argentina,Honduras,33.0,2019
Argentina,Hungary,382.0,2019
Argentina,Iceland,1.0,2019
Argentina,India,46.0,2019
Argentina,Indonesia,7.0,2019
Argentina,Iran (Islamic Republic of),75.0,2019
Argentina,Iraq,17.0,2019
Argentina,Ireland,36.0,2019
Argentina,Israel,292.0,2019
Argentina,Italy,66764.0,2019
Argentina,Jamaica,11.0,2019
Argentina,Japan,2166.0,2019
Argentina,Jordan,50.0,2019
Argentina,Lao People's Democratic Republic,151.0,2019
Argentina,Latvia,48.0,2019
Argentina,Lebanon,369.0,2019
Argentina,Libya,33.0,2019
Argentina,Liechtenstein,52.0,2019
Argentina,Lithuania,157.0,2019
Argentina,Luxembourg,29.0,2019
Argentina,Madagascar,2.0,2019
Argentina,Mexico,766.0,2019
Argentina,Monaco,1.0,2019
Argentina,Morocco,94.0,2019
Argentina,Mozambique,1.0,2019
Argentina,Myanmar,9.0,2019
Argentina,Namibia,2.0,2019
Argentina,Netherlands,220.0,2019
Argentina,New Zealand,6.0,2019
Argentina,Nicaragua,49.0,2019
Argentina,Niger,1.0,2019
Argentina,Nigeria,14.0,2019
Argentina,North Macedonia,701.0,2019
Argentina,Norway,46.0,2019
Argentina,Pakistan,5.0,2019
Argentina,Panama,94.0,2019
Argentina,Paraguay,306802.0,2019
Argentina,Peru,90009.0,2019
Argentina,Philippines,22.0,2019
Argentina,Poland,3317.0,2019
Argentina,Portugal,2610.0,2019
Argentina,Puerto Rico,35.0,2019
Argentina,Republic of Korea,4133.0,2019
Argentina,Republic of Moldova,214.0,2019
Argentina,Romania,511.0,2019
Argentina,Russian Federation,907.0,2019
Argentina,San Marino,14.0,2019
Argentina,Saudi Arabia,52.0,2019
Argentina,Slovenia,414.0,2019
Argentina,Somalia,2.0,2019
Argentina,South Africa,63.0,2019
Argentina,Spain,42555.0,2019
Argentina,Sri Lanka,2.0,2019
Argentina,Sudan,8.0,2019
Argentina,Sweden,108.0,2019
Argentina,Switzerland,427.0,2019
Argentina,Syrian Arab Republic,601.0,2019
Argentina,Thailand,34.0,2019
Argentina,Trinidad and Tobago,23.0,2019
Argentina,Tunisia,31.0,2019
Argentina,Turkey,329.0,2019
Argentina,Tuvalu,2.0,2019
Argentina,Ukraine,2199.0,2019
Argentina,United Kingdom,478.0,2019
Argentina,United Republic of Tanzania,1.0,2019
Argentina,United States of America,2843.0,2019
Argentina,Uruguay,63830.0,2019
Argentina,Vanuatu,8.0,2019
Argentina,Venezuela (Bolivarian Republic of),44627.0,2019
Argentina,Viet Nam,3.0,2019
Argentina,Zambia,1.0,2019
Armenia,Azerbaijan,32884.0,2019
Armenia,Belarus,119.0,2019
Armenia,Georgia,14817.0,2019
Armenia,Germany,317.0,2019
Armenia,Greece,457.0,2019
Armenia,Iran (Islamic Republic of),3970.0,2019
Armenia,Iraq,483.0,2019
Armenia,Kazakhstan,258.0,2019
Armenia,Lebanon,399.0,2019
Armenia,Russian Federation,6270.0,2019
Armenia,Syrian Arab Republic,8346.0,2019
Armenia,Turkey,192.0,2019
Armenia,Turkmenistan,310.0,2019
Armenia,Ukraine,650.0,2019
Armenia,Uzbekistan,343.0,2019
Aruba,"Bonaire, Sint Eustatius and Saba",159.0,2019
Aruba,China,586.0,2019
Aruba,Colombia,3799.0,2019
Aruba,Curacao,1312.0,2019
Aruba,Dominica,33.0,2019
Aruba,Dominican Republic,1638.0,2019
Aruba,Grenada,65.0,2019
Aruba,Guyana,138.0,2019
Aruba,Haiti,602.0,2019
Aruba,India,219.0,2019
Aruba,Jamaica,246.0,2019
Aruba,Netherlands,2397.0,2019
Aruba,Nicaragua,50.0,2019
Aruba,Peru,584.0,2019
Aruba,Philippines,499.0,2019
Aruba,Portugal,83.0,2019
Aruba,Saint Vincent and the Grenadines,26.0,2019
Aruba,Sint Maarten (Dutch part),376.0,2019
Aruba,Suriname,635.0,2019
Aruba,Turkey,7.0,2019
Aruba,United States of America,305.0,2019
Aruba,Venezuela (Bolivarian Republic of),1719.0,2019
Australia,Afghanistan,36629.0,2019
Australia,Albania,2016.0,2019
Australia,Algeria,1032.0,2019
Australia,Andorra,17.0,2019
Australia,Angola,318.0,2019
Australia,Antigua and Barbuda,33.0,2019
Australia,Argentina,8541.0,2019
Australia,Armenia,736.0,2019
Australia,Aruba,38.0,2019
Australia,Austria,9481.0,2019
Australia,Azerbaijan,334.0,2019
Australia,Bahamas,152.0,2019
Australia,Bahrain,1103.0,2019
Australia,Bangladesh,29042.0,2019
Australia,Barbados,267.0,2019
Australia,Belarus,952.0,2019
Australia,Belgium,4014.0,2019
Australia,Belize,43.0,2019
Australia,Benin,82.0,2019
Australia,Bermuda,297.0,2019
Australia,Bhutan,3965.0,2019
Australia,Bolivia (Plurinational State of),548.0,2019
Australia,Bosnia and Herzegovina,18845.0,2019
Australia,Botswana,749.0,2019
Australia,Brazil,20532.0,2019
Australia,Brunei Darussalam,1559.0,2019
Australia,Bulgaria,1978.0,2019
Australia,Burkina Faso,33.0,2019
Australia,Burundi,1396.0,2019
Australia,Cabo Verde,22.0,2019
Australia,Cambodia,17446.0,2019
Australia,Cameroon,325.0,2019
Australia,Canada,26852.0,2019
Australia,Cayman Islands,67.0,2019
Australia,Central African Republic,22.0,2019
Australia,Chad,33.0,2019
Australia,Chile,16472.0,2019
Australia,China,287749.0,2019
Australia,"China, Hong Kong SAR",51194.0,2019
Australia,"China, Macao SAR",1488.0,2019
Australia,Colombia,13077.0,2019
Australia,Congo,864.0,2019
Australia,Cook Islands,4398.0,2019
Australia,Costa Rica,294.0,2019
Australia,Cote d'Ivoire,349.0,2019
Australia,Croatia,31374.0,2019
Australia,Cuba,538.0,2019
Australia,Curacao,69.0,2019
Australia,Cyprus,10117.0,2019
Australia,Czechia,6509.0,2019
Australia,Dem. People's Republic of Korea,131.0,2019
Australia,Democratic Republic of the Congo,2783.0,2019
Australia,Denmark,5514.0,2019
Australia,Djibouti,111.0,2019
Australia,Dominica,22.0,2019
Australia,Dominican Republic,84.0,2019
Australia,Ecuador,1442.0,2019
Australia,Egypt,25421.0,2019
Australia,El Salvador,5877.0,2019
Australia,Eritrea,2888.0,2019
Australia,Estonia,1609.0,2019
Australia,Eswatini,194.0,2019
Australia,Ethiopia,7669.0,2019
Australia,Falkland Islands (Malvinas),57.0,2019
Australia,Faroe Islands,12.0,2019
Australia,Fiji,37445.0,2019
Australia,Finland,3892.0,2019
Australia,France,21225.0,2019
Australia,French Guiana,12.0,2019
Australia,French Polynesia,264.0,2019
Australia,Gabon,33.0,2019
Australia,Gambia,89.0,2019
Australia,Georgia,328.0,2019
Australia,Germany,58484.0,2019
Australia,Ghana,3929.0,2019
Australia,Gibraltar,261.0,2019
Australia,Greece,57359.0,2019
Australia,Grenada,79.0,2019
Australia,Guadeloupe,12.0,2019
Australia,Guam,64.0,2019
Australia,Guatemala,291.0,2019
Australia,Guinea,536.0,2019
Australia,Guinea-Bissau,12.0,2019
Australia,Guyana,340.0,2019
Australia,Haiti,73.0,2019
Australia,Honduras,160.0,2019
Australia,Hungary,10618.0,2019
Australia,Iceland,314.0,2019
Australia,India,311883.0,2019
Australia,Indonesia,38099.0,2019
Australia,Iran (Islamic Republic of),39957.0,2019
Australia,Iraq,46337.0,2019
Australia,Ireland,49620.0,2019
Australia,Isle of Man,513.0,2019
Australia,Israel,6986.0,2019
Australia,Italy,105054.0,2019
Australia,Jamaica,725.0,2019
Australia,Japan,17437.0,2019
Australia,Jordan,4391.0,2019
Australia,Kazakhstan,824.0,2019
Australia,Kenya,11864.0,2019
Australia,Kiribati,314.0,2019
Australia,Kuwait,4548.0,2019
Australia,Kyrgyzstan,221.0,2019
Australia,Lao People's Democratic Republic,5477.0,2019
Australia,Latvia,2031.0,2019
Australia,Lebanon,52500.0,2019
Australia,Lesotho,82.0,2019
Australia,Liberia,1864.0,2019
Australia,Libya,1620.0,2019
Australia,Liechtenstein,12.0,2019
Australia,Lithuania,1533.0,2019
Australia,Luxembourg,142.0,2019
Australia,Madagascar,132.0,2019
Australia,Malawi,812.0,2019
Australia,Malaysia,83212.0,2019
Australia,Maldives,300.0,2019
Australia,Mali,49.0,2019
Australia,Malta,22696.0,2019
Australia,Marshall Islands,27.0,2019
Australia,Martinique,22.0,2019
Australia,Mauritania,33.0,2019
Australia,Mauritius,15571.0,2019
Australia,Mexico,3277.0,2019
Australia,Micronesia (Fed. States of),17.0,2019
Australia,Monaco,49.0,2019
Australia,Mongolia,1766.0,2019
Australia,Montenegro,1070.0,2019
Australia,Morocco,1351.0,2019
Australia,Mozambique,532.0,2019
Australia,Myanmar,19268.0,2019
Australia,Namibia,809.0,2019
Australia,Nauru,376.0,2019
Australia,Nepal,43164.0,2019
Australia,Netherlands,41923.0,2019
Australia,New Caledonia,781.0,2019
Australia,New Zealand,308029.0,2019
Australia,Nicaragua,450.0,2019
Australia,Niger,22.0,2019
Australia,Nigeria,7299.0,2019
Australia,Niue,533.0,2019
Australia,North Macedonia,26311.0,2019
Australia,Norway,2137.0,2019
Australia,Oman,1271.0,2019
Australia,Pakistan,49733.0,2019
Australia,Panama,136.0,2019
Australia,Paraguay,282.0,2019
Australia,Peru,5450.0,2019
Australia,Philippines,111562.0,2019
Australia,Poland,24621.0,2019
Australia,Portugal,10415.0,2019
Australia,Puerto Rico,107.0,2019
Australia,Qatar,784.0,2019
Australia,Republic of Korea,57818.0,2019
Australia,Republic of Moldova,545.0,2019
Australia,R¨¦union,122.0,2019
Australia,Romania,8648.0,2019
Australia,Russian Federation,11022.0,2019
Australia,Rwanda,537.0,2019
Australia,Saint Helena,13.0,2019
Australia,Saint Kitts and Nevis,12.0,2019
Australia,Saint Lucia,9.0,2019
Australia,Saint Vincent and the Grenadines,27.0,2019
Australia,Samoa,16209.0,2019
Australia,Saudi Arabia,8425.0,2019
Australia,Senegal,271.0,2019
Australia,Serbia,17332.0,2019
Australia,Seychelles,1445.0,2019
Australia,Sierra Leone,2178.0,2019
Australia,Singapore,29984.0,2019
Australia,Slovakia,3348.0,2019
Australia,Slovenia,4109.0,2019
Australia,Solomon Islands,1158.0,2019
Australia,Somalia,4835.0,2019
Australia,South Africa,98368.0,2019
Australia,South Sudan,5015.0,2019
Australia,Spain,9887.0,2019
Australia,Sri Lanka,72711.0,2019
Australia,State of Palestine,1898.0,2019
Australia,Sudan,10658.0,2019
Australia,Suriname,70.0,2019
Australia,Sweden,5148.0,2019
Australia,Switzerland,7869.0,2019
Australia,Syrian Arab Republic,12900.0,2019
Australia,Tajikistan,70.0,2019
Australia,Thailand,26358.0,2019
Australia,Timor-Leste,5182.0,2019
Australia,Togo,199.0,2019
Australia,Tokelau,385.0,2019
Australia,Tonga,6957.0,2019
Australia,Trinidad and Tobago,979.0,2019
Australia,Tunisia,413.0,2019
Australia,Turkey,22530.0,2019
Australia,Turkmenistan,35.0,2019
Australia,Tuvalu,98.0,2019
Australia,Uganda,2207.0,2019
Australia,Ukraine,7631.0,2019
Australia,United Arab Emirates,5887.0,2019
Australia,United Kingdom,647681.0,2019
Australia,United Republic of Tanzania,2628.0,2019
Australia,United States of America,56779.0,2019
Australia,Uruguay,5408.0,2019
Australia,Uzbekistan,987.0,2019
Australia,Vanuatu,786.0,2019
Australia,Venezuela (Bolivarian Republic of),3728.0,2019
Australia,Viet Nam,120145.0,2019
Australia,Yemen,505.0,2019
Australia,Zambia,3956.0,2019
Australia,Zimbabwe,22654.0,2019
Austria,Afghanistan,13924.0,2019
Austria,Albania,1870.0,2019
Austria,Algeria,1162.0,2019
Austria,Andorra,2.0,2019
Austria,Angola,222.0,2019
Austria,Argentina,915.0,2019
Austria,Armenia,1845.0,2019
Austria,Australia,1486.0,2019
Austria,Azerbaijan,665.0,2019
Austria,Bahamas,14.0,2019
Austria,Bahrain,13.0,2019
Austria,Bangladesh,2169.0,2019
Austria,Barbados,13.0,2019
Austria,Belarus,529.0,2019
Austria,Belgium,1473.0,2019
Austria,Belize,24.0,2019
Austria,Benin,65.0,2019
Austria,Bermuda,11.0,2019
Austria,Bhutan,17.0,2019
Austria,Bolivia (Plurinational State of),278.0,2019
Austria,Bosnia and Herzegovina,94678.0,2019
Austria,Botswana,12.0,2019
Austria,Brazil,2200.0,2019
Austria,Brunei Darussalam,7.0,2019
Austria,Bulgaria,8225.0,2019
Austria,Burkina Faso,80.0,2019
Austria,Burundi,69.0,2019
Austria,Cabo Verde,21.0,2019
Austria,Cambodia,507.0,2019
Austria,Cameroon,489.0,2019
Austria,Canada,1476.0,2019
Austria,Central African Republic,23.0,2019
Austria,Chad,10.0,2019
Austria,Chile,706.0,2019
Austria,China,9465.0,2019
Austria,"China, Hong Kong SAR",163.0,2019
Austria,"China, Macao SAR",9.0,2019
Austria,Colombia,751.0,2019
Austria,Congo,304.0,2019
Austria,Costa Rica,80.0,2019
Austria,Cote d'Ivoire,176.0,2019
Austria,Croatia,22721.0,2019
Austria,Cuba,322.0,2019
Austria,Cyprus,207.0,2019
Austria,Czechia,25389.0,2019
Austria,Dem. People's Republic of Korea,1189.0,2019
Austria,Democratic Republic of the Congo,460.0,2019
Austria,Denmark,733.0,2019
Austria,Djibouti,6.0,2019
Austria,Dominica,18.0,2019
Austria,Dominican Republic,1098.0,2019
Austria,Ecuador,348.0,2019
Austria,Egypt,11208.0,2019
Austria,El Salvador,35.0,2019
Austria,Equatorial Guinea,7.0,2019
Austria,Eritrea,55.0,2019
Austria,Estonia,119.0,2019
Austria,Eswatini,10.0,2019
Austria,Ethiopia,633.0,2019
Austria,Fiji,9.0,2019
Austria,Finland,534.0,2019
Austria,France,4850.0,2019
Austria,Gabon,18.0,2019
Austria,Gambia,665.0,2019
Austria,Georgia,2052.0,2019
Austria,Germany,123155.0,2019
Austria,Ghana,1694.0,2019
Austria,Greece,3039.0,2019
Austria,Grenada,7.0,2019
Austria,Guam,1.0,2019
Austria,Guatemala,226.0,2019
Austria,Guinea,282.0,2019
Austria,Guinea-Bissau,71.0,2019
Austria,Guyana,5.0,2019
Austria,Haiti,34.0,2019
Austria,Honduras,48.0,2019
Austria,Hungary,24276.0,2019
Austria,Iceland,101.0,2019
Austria,India,9431.0,2019
Austria,Indonesia,482.0,2019
Austria,Iran (Islamic Republic of),10427.0,2019
Austria,Iraq,4092.0,2019
Austria,Ireland,651.0,2019
Austria,Israel,1715.0,2019
Austria,Italy,18090.0,2019
Austria,Jamaica,107.0,2019
Austria,Japan,1062.0,2019
Austria,Jordan,618.0,2019
Austria,Kazakhstan,501.0,2019
Austria,Kenya,383.0,2019
Austria,Kuwait,192.0,2019
Austria,Kyrgyzstan,264.0,2019
Austria,Lao People's Democratic Republic,65.0,2019
Austria,Latvia,299.0,2019
Austria,Lebanon,1313.0,2019
Austria,Liberia,271.0,2019
Austria,Libya,322.0,2019
Austria,Liechtenstein,177.0,2019
Austria,Lithuania,372.0,2019
Austria,Luxembourg,486.0,2019
Austria,Madagascar,25.0,2019
Austria,Malawi,22.0,2019
Austria,Malaysia,275.0,2019
Austria,Maldives,8.0,2019
Austria,Mali,86.0,2019
Austria,Malta,57.0,2019
Austria,Mauritania,36.0,2019
Austria,Mauritius,65.0,2019
Austria,Mexico,758.0,2019
Austria,Monaco,12.0,2019
Austria,Mongolia,772.0,2019
Austria,Montenegro,12820.0,2019
Austria,Morocco,1256.0,2019
Austria,Mozambique,37.0,2019
Austria,Myanmar,38.0,2019
Austria,Namibia,87.0,2019
Austria,Nepal,446.0,2019
Austria,Netherlands,4939.0,2019
Austria,New Zealand,287.0,2019
Austria,Nicaragua,99.0,2019
Austria,Niger,25.0,2019
Austria,Nigeria,6975.0,2019
Austria,North Macedonia,14316.0,2019
Austria,Norway,451.0,2019
Austria,Oman,19.0,2019
Austria,Pakistan,3737.0,2019
Austria,Panama,29.0,2019
Austria,Papua New Guinea,37.0,2019
Austria,Paraguay,117.0,2019
Austria,Peru,676.0,2019
Austria,Philippines,5648.0,2019
Austria,Poland,36536.0,2019
Austria,Portugal,1200.0,2019
Austria,Puerto Rico,4.0,2019
Austria,Qatar,18.0,2019
Austria,Republic of Korea,79.0,2019
Austria,Republic of Moldova,816.0,2019
Austria,Romania,37568.0,2019
Austria,Russian Federation,16271.0,2019
Austria,Rwanda,138.0,2019
Austria,Saint Lucia,12.0,2019
Austria,Saint Vincent and the Grenadines,7.0,2019
Austria,Samoa,1.0,2019
Austria,Sao Tome and Principe,1.0,2019
Austria,Saudi Arabia,334.0,2019
Austria,Senegal,268.0,2019
Austria,Serbia,114167.0,2019
Austria,Seychelles,22.0,2019
Austria,Sierra Leone,241.0,2019
Austria,Singapore,133.0,2019
Austria,Slovakia,11663.0,2019
Austria,Slovenia,9516.0,2019
Austria,Solomon Islands,8.0,2019
Austria,Somalia,872.0,2019
Austria,South Africa,1474.0,2019
Austria,Spain,2259.0,2019
Austria,Sri Lanka,639.0,2019
Austria,State of Palestine,233.0,2019
Austria,Sudan,553.0,2019
Austria,Suriname,13.0,2019
Austria,Sweden,1771.0,2019
Austria,Switzerland,8691.0,2019
Austria,Syrian Arab Republic,7421.0,2019
Austria,Tajikistan,150.0,2019
Austria,Thailand,1153.0,2019
Austria,Togo,163.0,2019
Austria,Tonga,3.0,2019
Austria,Trinidad and Tobago,33.0,2019
Austria,Tunisia,3057.0,2019
Austria,Turkey,118711.0,2019
Austria,Turkmenistan,58.0,2019
Austria,Tuvalu,4.0,2019
Austria,Uganda,173.0,2019
Austria,Ukraine,2936.0,2019
Austria,United Arab Emirates,98.0,2019
Austria,United Kingdom,7019.0,2019
Austria,United Republic of Tanzania,96.0,2019
Austria,United States of America,6541.0,2019
Austria,Uruguay,153.0,2019
Austria,Uzbekistan,402.0,2019
Austria,Vanuatu,3.0,2019
Austria,Venezuela (Bolivarian Republic of),437.0,2019
Austria,Viet Nam,1870.0,2019
Austria,Yemen,68.0,2019
Austria,Zambia,56.0,2019
Austria,Zimbabwe,175.0,2019
Azerbaijan,Afghanistan,127.0,2019
Azerbaijan,Armenia,72444.0,2019
Azerbaijan,Belarus,107.0,2019
Azerbaijan,Estonia,221.0,2019
Azerbaijan,Georgia,23764.0,2019
Azerbaijan,Germany,121.0,2019
Azerbaijan,Iran (Islamic Republic of),932.0,2019
Azerbaijan,Kazakhstan,1455.0,2019
Azerbaijan,Kyrgyzstan,1190.0,2019
Azerbaijan,Republic of Moldova,49.0,2019
Azerbaijan,Russian Federation,9030.0,2019
Azerbaijan,Tajikistan,97.0,2019
Azerbaijan,Turkey,1516.0,2019
Azerbaijan,Turkmenistan,731.0,2019
Azerbaijan,Ukraine,733.0,2019
Azerbaijan,Uzbekistan,7897.0,2019
Bahamas,Antigua and Barbuda,6.0,2019
Bahamas,Argentina,77.0,2019
Bahamas,Australia,45.0,2019
Bahamas,Austria,21.0,2019
Bahamas,Barbados,161.0,2019
Bahamas,Belgium,19.0,2019
Bahamas,Belize,16.0,2019
Bahamas,Bermuda,16.0,2019
Bahamas,Botswana,9.0,2019
Bahamas,Brazil,62.0,2019
Bahamas,Bulgaria,17.0,2019
Bahamas,Canada,907.0,2019
Bahamas,Cayman Islands,14.0,2019
Bahamas,Chile,16.0,2019
Bahamas,China,105.0,2019
Bahamas,"China, Hong Kong SAR",13.0,2019
Bahamas,Colombia,121.0,2019
Bahamas,Costa Rica,22.0,2019
Bahamas,Cuba,132.0,2019
Bahamas,Denmark,7.0,2019
Bahamas,Dominica,37.0,2019
Bahamas,Dominican Republic,182.0,2019
Bahamas,Ecuador,30.0,2019
Bahamas,Egypt,19.0,2019
Bahamas,El Salvador,72.0,2019
Bahamas,Estonia,6.0,2019
Bahamas,Eswatini,5.0,2019
Bahamas,France,97.0,2019
Bahamas,Germany,147.0,2019
Bahamas,Ghana,41.0,2019
Bahamas,Greece,63.0,2019
Bahamas,Grenada,15.0,2019
Bahamas,Guatemala,17.0,2019
Bahamas,Guyana,617.0,2019
Bahamas,Haiti,16607.0,2019
Bahamas,Honduras,36.0,2019
Bahamas,India,356.0,2019
Bahamas,Indonesia,14.0,2019
Bahamas,Ireland,34.0,2019
Bahamas,Italy,111.0,2019
Bahamas,Jamaica,2416.0,2019
Bahamas,Japan,9.0,2019
Bahamas,Kenya,9.0,2019
Bahamas,Mexico,90.0,2019
Bahamas,Netherlands,33.0,2019
Bahamas,New Zealand,7.0,2019
Bahamas,Nicaragua,6.0,2019
Bahamas,Nigeria,88.0,2019
Bahamas,Norway,4.0,2019
Bahamas,Panama,18.0,2019
Bahamas,Peru,147.0,2019
Bahamas,Philippines,575.0,2019
Bahamas,Poland,8.0,2019
